OT_ID;OT_DT_ID_DataType;OT_NameSingular;OT_NamePlural;OT_DefaultAttributeCaption;OT_Description;OT_ObjectIsAbstract;OT_OTC_ID_Classification;OT_DatabaseId;OT_ExistsOnlyInParentScope;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OT_IdIsIdentity;OT_OTR_ID_IdObjectTypeRelationship
795;14;Låsning dörrar;Låsning dörrar typutrymme;Låstyp dörr;NULL;1;8;Prg-Verksbeskr-Typutrymme-Låsn dörrar;0;SAMRUMUser;2010-10-19 09:53:50.560;SAMRUMUser;2015-06-06 18:40:35.603;0x0000000000052FA2;0;NULL
796;14;Brandkrav ytskikt;Brandkrav ytskikt;Brandkrav ytskikt;NULL;1;NULL;Rum-Brandkrav ytskikt;0;SAMRUMUser;2010-10-20 20:52:28.200;SAMRUMUser;2010-10-20 20:52:28.200;0x0000000000038E6A;0;NULL
797;14;Generellt kravdokument;Generella kravdokument;Generella kravdokument;NULL;1;34;Prg-Verksbeskr-Typutrymme-Generella kravdokument;0;SAMRUMUser;2010-11-04 20:24:56.677;SAMRUMUser;2015-06-25 22:36:55.770;0x0000000000054477;0;NULL
798;14;Driftinstruktion hiss, dok.;Driftinstruktioner hissar, dok.;Driftinstruktion hiss, dokument;NULL;1;NULL;Driftinstruktioner Hissar-Rubr-Dok;0;SAMRUMUser;2010-11-14 16:14:04.607;SAMRUMUser;2011-07-01 18:14:07.753;0x000000000003DDD0;0;NULL
799;14;Miljödokumentation hiss;Miljödokumentation hissar;Miljödokumentation hissar;NULL;1;NULL;Miljödokumentation hissar;0;SAMRUMUser;2010-11-14 16:24:56.677;SAMRUMUser;2010-11-14 16:24:56.677;0x0000000000038F20;0;NULL
800;14;Driftinstruktion kylmaskin, dokument;Driftinstruktioner kylmaskiner, dokument;Driftinstruktioner kylmaskiner, dokument;NULL;1;NULL;Driftinstr kylmask-Rubrik-Dok;0;SAMRUMUser;2010-11-14 16:55:23.830;SAMRUMUser;2011-07-01 20:18:43.907;0x000000000003DDDF;0;NULL
801;14;Miljödokumentation kylmaskin;Miljödokumentation kylmaskiner;Miljödokumentation kylmaskiner;NULL;1;NULL;Miljödokumentation kylmaskiner;0;SAMRUMUser;2010-11-14 16:58:27.710;SAMRUMUser;2010-11-14 16:58:27.710;0x0000000000038F37;0;NULL
802;14;Driftinstr. bygg, dokument;Driftinstr. bygg dokument;Dokumentbenämning;NULL;1;NULL;Driftinst bygg-Grupper-Dokument;1;SAMRUMUser;2010-11-15 09:15:40.893;SAMRUMUser;2011-02-17 10:33:48.057;0x0000000000039F4E;0;NULL
803;14;Avlämnings/Mottagningspunkt;Avlämnings/Mottagningspunkt;Avlämnings/Mottagningspunkt;NULL;0;NULL;Gem.funkt-Avl/Mottagn.pkt;0;SAMRUMUser;2010-12-02 10:20:21.450;SAMRUMUser;2010-12-04 10:03:46.157;0x000000000003903C;0;NULL
804;14;Ställ o plint, Avl./mottagningspunkt;Ställ o plint Avl./mottagningspunkt;Ställ och plint Avl./mottagningspunkt;NULL;1;NULL;Gem.funkt-Avl/Mottagnpkt-Ställ o plint;1;SAMRUMUser;2010-12-03 16:41:42.337;SAMRUMUser;2010-12-03 17:16:29.727;0x0000000000038FFE;0;NULL
805;14;Detaljinfo;Detaljinfo;Detaljinfo;NULL;1;NULL;Gem.funkt.-Avl./Mottagn.pkt-Det.info;1;SAMRUMUser;2010-12-03 16:48:37.537;SAMRUMUser;2010-12-03 17:18:18.103;0x0000000000039002;0;NULL
806;14;Mottagningsplats;Mottagningsplatser;Mottagningsplats;NULL;0;NULL;Gem.funkt-Avl/Mottagn.pkt-Plats;0;SAMRUMUser;2010-12-04 09:25:04.940;SAMRUMUser;2010-12-04 09:41:11.963;0x0000000000039031;0;NULL
807;14;Typ av punkt;Typer av punkter;Typ av punkt;NULL;1;NULL;Besiktn.grp-Besiktn.-Besiktn.pkt-Typ av pkt;0;SAMRUMUser;2010-12-08 13:06:37.893;SAMRUMUser;2010-12-08 13:53:00.947;0x0000000000039091;0;NULL
808;14;Besiktningsgrupp;Besiktningsgrupper;Besiktningsgrupp;NULL;0;NULL;Besiktningsgrupp;0;SAMRUMUser;2010-12-08 13:48:08.227;SAMRUMUser;2010-12-08 13:50:45.103;0x0000000000039086;0;NULL
811;14;Taklist typ;TAKLISTER;Taklist typ;"Taklister beskrivs här. ";1;19;Rum-Rumsb A-Taklist typ;0;SAMRUMUser;2011-01-11 12:12:50.750;SAMRUMUser;2015-06-07 15:41:06.433;0x0000000000053824;0;NULL
812;14;Aktivitet/funktions-dokument;Aktivitet/funktions-dokument;Benämning dokument;Dokument som ingår i en aktivitet/funktion;1;13;Prg-Verksbeskr-Nyttjare-Avdelningr-Aktiviteter-Dokument;0;SAMRUMUser;2011-01-23 16:36:12.407;SAMRUMUser;2018-03-17 19:55:33.140;0x000000000006FC2E;0;NULL
814;14;Kulör beslagning;Kulör beslagning;Kulör beslagning;NULL;1;64;DörrID-Kulör beslagning;0;SAMRUMUser;2011-02-21 10:11:33.190;SAMRUMUser;2015-06-17 18:38:36.063;0x0000000000053C0C;0;NULL
815;14;Dimension tomrör;Dimension tomrör;Dimension tomrör;NULL;1;NULL;DörrID-Dimension tomrör;0;SAMRUMUser;2011-02-21 10:33:50.767;SAMRUMUser;2011-02-21 10:33:50.767;0x000000000003A01E;0;NULL
816;14;Placering kanalisation;Placering kanalisation;Placering kanalisation;NULL;1;NULL;DörrID-Plac kanalisation dagslutbl;0;SAMRUMUser;2011-02-21 10:40:46.417;SAMRUMUser;2011-02-21 10:40:46.417;0x000000000003A037;0;NULL
817;14;Inredningstyp x;Inredningstyper x;Inredningstyp;NULL;1;NULL;Prg-Verksbeskr-Typutrymme-Lös inr-Lös inr.-Typ;0;SAMRUMUser;2011-02-24 09:41:35.277;SAMRUMUser;2011-02-24 09:41:35.277;0x000000000003A0B2;0;NULL
818;14;Lös inredning;Lös inredning;Lös inredning;NULL;1;NULL;Rum-Lös inredning;0;SAMRUMUser;2011-02-24 10:30:25.583;SAMRUMUser;2011-02-24 10:30:25.583;0x000000000003A0D1;0;NULL
819;14;Antal av lös inredn;Antal av lös inredn;Id;NULL;1;NULL;Rum-Lös inr-Antal;0;SAMRUMUser;2011-02-24 10:50:07.723;SAMRUMUser;2011-02-24 11:03:58.640;0x000000000003A0EE;1;2924
820;14;Behandling bjälklag;Behandling bjälklag;Behandling bjälklag;NULL;1;18;Rum-Rumsb A-Behandl bjälklag;0;SAMRUMUser;2011-03-05 08:38:20.000;SAMRUMUser;2015-06-07 20:46:37.067;0x00000000000538F7;0;NULL
821;14;Fabrikat golv;Fabrikat golv;Fabrikat golv;NULL;1;18;Rum-Rumsb A-Golv-Ing. komponenter-Fabrikat;0;SAMRUMUser;2011-03-05 08:42:09.993;SAMRUMUser;2015-06-05 22:35:50.490;0x0000000000052AE7;0;NULL
823;14;Typ av dörrstängare;Typer av dörrstängare;Beskr./typ av dörrstängare;NULL;1;37;DörrID-Dörrstängare-Fabr o bet-Typ av dörrst;0;SAMRUMUser;2011-03-10 21:19:14.560;SAMRUMUser;2015-06-17 18:18:15.923;0x0000000000053BD2;0;NULL
824;14;Gränsdragning låskista;Gränsdragning låskistor;Gränsdragning låskistor;NULL;1;NULL;DörrID-Benämn dörr-Lev.-Låskista gränsdr;0;SAMRUMUser;2011-03-11 07:38:15.423;SAMRUMUser;2011-03-11 07:38:15.423;0x000000000003A483;0;NULL
825;14;Slutbleck gränsdragning;Slutbleck gränsdragning;Gränsdragning slutbleck;NULL;1;NULL;DörrID-Benämn dörr-Lev.-Slutbleck gränsdr;0;SAMRUMUser;2011-03-11 07:44:54.523;SAMRUMUser;2011-03-11 07:44:54.523;0x000000000003A491;0;NULL
826;14;Gränsdragning dörrstängare;Gränsdragning dörrstängare;Gränsdragning dörrstängare;NULL;1;NULL;DörrID-Benämn dörr-Lev.-Dörrstängare gränsdr;0;SAMRUMUser;2011-03-11 07:47:22.523;SAMRUMUser;2011-03-11 07:47:22.523;0x000000000003A497;0;NULL
827;14;Gränsdragning dörrautomatik;Gränsdragning dörrautomik;Gränsdragning dörrautomatik;NULL;1;NULL;DörrID-Benämn dörr-Lev.-Dörraut. gränsdr;0;SAMRUMUser;2011-03-11 07:48:41.807;SAMRUMUser;2011-03-11 07:48:41.807;0x000000000003A498;0;NULL
828;14;Dörrgrupp;Dörrgrupper;Tillhör dörrgrupp;Dessa grupper utgör en överordning där dörrbenämningar samlas.;1;71;DörrID-Dörrgrupp;0;SAMRUMUser;2011-03-16 10:08:05.213;SAMRUMUser;2015-06-23 15:21:47.330;0x0000000000053E15;0;NULL
829;14;Hyresgäst/Avd;Hyresgäst/Avd;Hyresgäst/Avdelningstillhörighet;NULL;1;22;Rum-Hyresg/Avdeln;0;SAMRUMUser;2011-03-16 15:26:34.490;SAMRUMUser;2015-06-05 22:47:42.623;0x0000000000052B19;0;NULL
830;14;Klassifikation rum;Klassifikationer rum;Klassifikation rum;Vissa fastighetsägare vill ha en egen klassifikation för rummen. Den klassifikationen redovisas här.;1;22;Rum-Klassifikation;0;SAMRUMUser;2011-03-16 15:27:42.020;SAMRUMUser;2015-06-08 06:56:52.553;0x000000000005391A;0;NULL
832;14;Kolumn;Kolumner;Kolumn;NULL;1;NULL;DörrID-Gränsdrlista-Kolumn;0;SAMRUMUser;2011-03-22 13:41:59.973;SAMRUMUser;2011-03-22 14:27:07.360;0x000000000003A60A;0;NULL
833;14;Dörrkomponent;Dörrkomponenter;Komponent;NULL;1;NULL;DörrID-Gränsdrlista-Komponent;0;SAMRUMUser;2011-03-22 14:16:53.377;SAMRUMUser;2011-03-22 14:16:53.377;0x000000000003A5FC;0;NULL
834;14;Ytbehandling cylinder;Ytbehandlingar cylinder;Ytbehandling cylinder;NULL;1;61;DörrID-Låscylinder-Ytbehandl cyl;0;SAMRUMUser;2011-03-25 10:08:48.550;SAMRUMUser;2015-06-17 20:15:19.593;0x0000000000053C1B;0;NULL
835;14;Krav låsfunktion;Krav låsfunktioner;Krav låsfunktion;NULL;1;NULL;DörrID-Krav-Låsfunktion;0;SAMRUMUser;2011-04-02 13:39:24.793;SAMRUMUser;2011-04-02 13:39:24.793;0x000000000003AFCC;0;NULL
836;14;Dokument verksamh typrum;Dok. verksamhet typrum;Dok. verksamhet typrum;NULL;1;13;Prg-Verksbeskr-Nyttjare-Typutr.-Primär funktion-Dok. verksamh.beskr typrum;0;SAMRUMUser;2011-04-02 19:24:50.200;SAMRUMUser;2018-03-17 20:28:47.497;0x000000000006FC73;0;NULL
837;14;Övrig brandfunktion;Övriga brandfunktioner;Övrig brandfunktion;NULL;1;60;DörrID-Brandfunktioner övriga;0;SAMRUMUser;2011-04-19 10:01:17.437;SAMRUMUser;2015-06-17 18:03:10.317;0x0000000000053B81;0;NULL
838;14;Krav Operativ temperatur;Krav Operativ temperatur;Krav Operativ temperatur;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Op temp;0;SAMRUMUser;2011-04-29 14:04:18.397;SAMRUMUser;2015-06-06 08:14:13.870;0x0000000000052B42;0;NULL
839;14;Riktad operativ temperatur;Riktad operativ temperatur;Riktad operativ temperatur;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-R. Op temp;0;SAMRUMUser;2011-04-29 14:06:49.133;SAMRUMUser;2015-06-06 08:13:06.783;0x0000000000052B3A;0;NULL
840;14;Temperaturkrav;Temperaturkrav;Temperaturkrav;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Tempkrav;0;SAMRUMUser;2011-04-29 14:09:46.673;SAMRUMUser;2015-06-06 08:12:23.667;0x0000000000052B36;0;NULL
841;14;Lufthastighet;Lufthastigheter;Lufthastighet;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Lufthast;0;SAMRUMUser;2011-04-29 14:12:10.500;SAMRUMUser;2015-06-06 08:15:27.790;0x0000000000052B4A;0;NULL
842;14;Krav relativ fuktighet;Krav relativ fuktighet;Krav relativ fuktighet;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Krav Rh;0;SAMRUMUser;2011-04-29 14:14:25.290;SAMRUMUser;2015-06-06 08:16:06.673;0x0000000000052B4E;0;NULL
843;14;Krav klimat övrigt;Krav klimat övrigt;Krav klimat övrigt;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Övr krav;0;SAMRUMUser;2011-04-29 14:16:27.047;SAMRUMUser;2015-06-06 08:10:42.423;0x0000000000052B32;0;NULL
844;14;Krav min/max temp;Krav min/max temp;Krav min/max temperatur;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-MinMaxTemp;0;SAMRUMUser;2011-04-29 14:40:27.030;SAMRUMUser;2015-06-06 08:14:50.050;0x0000000000052B46;0;NULL
845;14;Krav värmelast;Krav värmelaster;Krav värmelast (W/m2);NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Värmelast;0;SAMRUMUser;2011-05-02 10:38:22.473;SAMRUMUser;2015-06-07 11:36:38.250;0x00000000000531C6;0;NULL
846;14;Krav punktbel. värme;Krav punktbel. värme;Krav punktbelastning värme;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav-Punktl. värme;0;SAMRUMUser;2011-05-02 10:51:05.567;SAMRUMUser;2015-06-06 08:13:41.783;0x0000000000052B3E;0;NULL
847;14;Ljudkrav;Ljudkrav;Ljudkrav;NULL;1;33;Prg-Verksbeskr-Typutrymme-Ljudkrav;0;SAMRUMUser;2011-05-02 21:10:06.720;SAMRUMUser;2015-06-06 11:01:33.537;0x0000000000052C77;0;NULL
849;14;Krav utbredd last;Krav utbredda laster;Krav utbredd last;NULL;1;23;Prg-Verksbeskr-Typutrymme-Utbr. last;0;SAMRUMUser;2011-05-05 22:22:15.643;SAMRUMUser;2015-06-06 08:36:43.317;0x0000000000052BAE;0;NULL
850;14;Cylindertyp;Cylindertyper;Cylindertyp;NULL;1;61;DörrID-Låscylinder-Cylindertyp;0;SAMRUMUser;2011-05-16 17:06:56.313;SAMRUMUser;2015-06-17 18:14:59.657;0x0000000000053BC7;0;NULL
851;14;Ljudklass vägg;Ljudklasser väggar;Ljudklass;NULL;1;NULL;Generellt-Ljudklasser;0;SAMRUMUser;2011-05-19 15:15:10.677;SAMRUMUser;2011-05-19 15:15:10.677;0x000000000003D44F;0;NULL
852;14;Säkerhetsklass vägg;Säkerhetsklasser väggar;Säkerhetsklass vägg;NULL;1;NULL;Generellt-Säkerhetsklasser;0;SAMRUMUser;2011-05-19 15:42:18.003;SAMRUMUser;2011-05-19 15:42:18.003;0x000000000003D458;0;NULL
853;14;Väggtjocklek;Väggtjocklekar;Väggtjocklek i mm;NULL;1;52;Väggtyp-Väggtjocklek;0;SAMRUMUser;2011-05-19 15:45:34.643;SAMRUMUser;2015-06-07 11:04:39.433;0x0000000000053099;0;NULL
854;14;Väggtyp/benämning;Väggtyper/benämningar;Väggtyp/benämning;NULL;1;52;Väggtyp-Väggbenämn/typ;0;SAMRUMUser;2011-05-19 15:52:06.340;SAMRUMUser;2015-06-07 11:03:51.183;0x0000000000053095;0;NULL
855;14;Kanalisationsritning;Kanalisationsritningar;Namn kanalisationsritning;NULL;1;NULL;DörrID-Kanalisationsritning;0;SAMRUMUser;2011-05-19 16:06:18.560;SAMRUMUser;2011-05-19 16:06:18.560;0x000000000003D4AF;0;NULL
856;14;Ritningshuvud;Ritningshuvud;Ritningshuvud;Här anges de olika ritningshuvudena som skall finnas.;1;69;DörrID-Ritningshuvud;0;SAMRUMUser;2011-05-20 11:00:09.150;SAMRUMUser;2015-06-23 13:58:52.087;0x0000000000053DC6;0;NULL
857;14;Styrenhet låskista;Styrenheter låskistor;Styrenheter låskistor;NULL;1;38;DörrID-Låstyp-Låskista-Styrenhet;0;SAMRUMUser;2011-05-23 09:57:32.703;SAMRUMUser;2015-06-06 15:53:58.180;0x0000000000052F20;0;NULL
858;14;Dörrbladsläsare;Dörrbladsläsare;Dörrbladsläsare;NULL;1;NULL;DörrID-Krav dörrbladsläsare;0;SAMRUMUser;2011-05-30 17:11:55.880;SAMRUMUser;2011-05-30 17:11:55.880;0x000000000003D5E0;0;NULL
859;14;ÄTA-nr Bygg;ÄTA-nr Bygg;ÄTA-nr Bygg;NULL;1;NULL;Projekt-Kontoplan-Företag-ÄTAredov-ÄTAnr Bygg;0;SAMRUMUser;2011-05-31 18:29:35.770;SAMRUMUser;2011-05-31 18:29:35.770;0x000000000003D5ED;0;NULL
860;14;Kontraktsförfrågan;Kontraktsförfrågan;Kontraktsförfrågan;NULL;1;NULL;Projekt-Best.kontrakt-Förfrågan;0;SAMRUMUser;2011-05-31 21:17:06.577;SAMRUMUser;2011-05-31 21:17:06.577;0x000000000003D5F9;0;NULL
862;14;Förfr.handling;fÖRFR.HANDLINGAR;Förfrågningshandlingar;NULL;1;1078;Projekt-Best.kontrakt-Förfrågn.typ-Förfrågan-Förfr.underlag;0;SAMRUMUser;2011-06-01 08:44:01.537;SAMRUMUser;2016-11-22 12:37:14.207;0x0000000000062E38;0;NULL
863;14;Anbudshandlingar;ANBUDSHANDLINGAR;Anbudshandling;NULL;1;1078;Projekt-Best.kontrakt-Anbud;0;SAMRUMUser;2011-06-01 15:04:12.197;SAMRUMUser;2016-11-22 12:42:20.643;0x0000000000062E4A;0;NULL
864;14;Fastighet;Fastigheter;Fastighet;NULL;0;NULL;Fastighet;0;SAMRUMUser;2011-06-02 14:56:27.833;SAMRUMUser;2011-06-02 16:15:46.753;0x000000000003D6CE;0;NULL
865;14;Besiktningstyp;Besiktningstyper;Besiktningstyp;NULL;0;NULL;Fastighet-Besiktningstyp;0;SAMRUMUser;2011-06-02 14:58:16.697;SAMRUMUser;2011-06-02 16:19:32.530;0x000000000003D6D3;0;NULL
866;14;Besiktning nr;Besiktningar nr;Besiktning nr;NULL;0;NULL;Fastighet-Besiktningstyp-Besiktn.nr;1;SAMRUMUser;2011-06-02 15:00:46.663;SAMRUMUser;2011-06-02 16:52:38.993;0x000000000003D6E2;0;NULL
867;14;Besiktningsobjekt;Besiktningsobjekt;Besiktningsobjekt;NULL;0;NULL;Fastighet-Bes.typ-Besiktn.-Besiktn.obj;0;SAMRUMUser;2011-06-02 15:02:38.770;SAMRUMUser;2011-06-02 16:45:56.227;0x000000000003D6DF;0;NULL
868;14;Rumskategori;Rumskategorier;Rumskategori;NULL;1;22;Rum-Rumskategori;0;SAMRUMUser;2011-06-06 14:13:40.807;SAMRUMUser;2015-06-08 06:43:13.373;0x0000000000053906;0;NULL
869;14;Typutrymmeskategori;Typutrymmeskategorier;Typutrymmeskategori;NULL;1;54;Prg-Verksbeskr-Typutrymme-Typutr.kategori;0;SAMRUMUser;2011-06-06 14:27:23.980;SAMRUMUser;2017-02-23 12:32:23.757;0x0000000000067BFD;0;NULL
870;14;Anb förfr, övr dok;Anb förfr, övr dok;Anb.förfr, övr dokument;NULL;1;NULL;Projekt-Kontoplan-Företag-Anb.-förfr.-Övr.dok;1;SAMRUMUser;2011-06-07 18:04:17.937;SAMRUMUser;2011-06-07 18:04:17.937;0x000000000003D8A4;0;NULL
871;14;Tillkommande byggkostnader;Tillkommande byggkostnader;Tillkommande byggkostnader;NULL;1;NULL;Projekt-Kontoplan-Företag-ÄTAredov-ÄTAnr Bygg-Tillk;0;SAMRUMUser;2011-06-08 09:43:59.120;SAMRUMUser;2011-06-08 09:43:59.120;0x000000000003D8E7;0;NULL
872;14;Dokumentgrupp;Dokumentgrupper;Dokumentgrupp;NULL;1;NULL;Projekt-Kontoplan-Företag-Dokumentgrupp;0;SAMRUMUser;2011-06-16 12:54:33.110;SAMRUMUser;2011-06-16 12:54:33.110;0x000000000003DA85;0;NULL
873;14;Dokumentbenämng;Dokumentbenämning;Dokumentbenämning;NULL;1;NULL;Projekt-Kontoplan-Företag-Dokumentgr-Dok GE;0;SAMRUMUser;2011-06-16 13:02:12.027;SAMRUMUser;2011-06-16 13:02:12.027;0x000000000003DA87;0;NULL
874;14;Kalkyldokument;Kalkyldokument;Kalkyldokument;NULL;1;1078;Projekt-Best.kontrakt-Anbud-Kalkyldokument;0;SAMRUMUser;2011-06-16 13:19:14.283;SAMRUMUser;2016-11-22 12:44:52.063;0x0000000000062E53;0;NULL
875;14;Foder, utförande;Foder, utföranden;Utförande foder (SS rad 16.1);NULL;1;62;DörrID-Foder-Utförande;0;SAMRUMUser;2011-06-16 13:27:56.730;SAMRUMUser;2015-06-17 18:21:56.563;0x0000000000053BDF;0;NULL
876;14;Foder, material och form;Foder, material och form;Foder, material och form (SS rad 16.2);NULL;1;62;DörrID-Foder-Mtrl o Form;0;SAMRUMUser;2011-06-16 13:32:02.680;SAMRUMUser;2015-06-17 18:21:31.143;0x0000000000053BDB;0;NULL
877;14;Foder, ytbehandling;Foder, ytbehandling;Foder, ytbehandling (SS rad 16.3);NULL;1;62;DörrID-Foder-Ytbehandling;0;SAMRUMUser;2011-06-16 13:33:38.300;SAMRUMUser;2015-06-17 18:22:18.857;0x0000000000053BE3;0;NULL
878;14;Tilluftsdon ID;Tilluftsdon ID;Tilluftsdon ID;NULL;0;NULL;Rum-Vent-TilluftsdonID;0;SAMRUMUser;2011-06-21 14:22:25.203;SAMRUMUser;2014-09-29 13:10:39.363;0x000000000004C3DE;0;NULL
879;14;Frånluftsdon ID;Frånluftsdon ID;Frånluftsdon ID;NULL;0;NULL;Rum-Vent-FrånluftsdonID;0;SAMRUMUser;2011-06-21 14:28:27.150;SAMRUMUser;2014-09-29 13:09:32.993;0x000000000004C3D9;0;NULL
880;14;SprinklerhuvudID;SprinklerhuvudenID;SprinklerhuvudID;NULL;0;NULL;Rum-Spr-SprinklerhuvudID;0;SAMRUMUser;2011-06-23 16:59:15.320;SAMRUMUser;2020-02-20 21:37:37.167;0x0000000000072376;0;NULL
881;14;RadiatorID;RadiatorerID;RadiatorID;NULL;0;NULL;Rum-RadiatorID;0;SAMRUMUser;2011-06-23 17:06:21.013;SAMRUMUser;2021-04-21 20:12:29.043;0x00000000000748B4;0;NULL
882;14;Dörrfoto;Dörrfoton;Dörrfoton;NULL;1;NULL;DörrID-foto;0;SAMRUMUser;2011-06-29 13:22:13.750;SAMRUMUser;2011-06-29 13:22:13.750;0x000000000003DC31;0;NULL
883;14;ArmaturID;ArmaturID;ArmaturID;NULL;0;1072;Rum-El-ArmaturID;0;SAMRUMUser;2011-06-29 20:00:38.177;SAMRUMUser;2023-03-17 13:55:11.030;0x000000000008416F;0;NULL
884;14;Driftinstruktion el;Driftinstruktioner el;Driftinstruktion el;NULL;1;NULL;Driftinstruktioner el-Rubrik;0;SAMRUMUser;2011-06-30 16:16:57.853;SAMRUMUser;2011-06-30 16:18:14.133;0x000000000003DC76;0;NULL
885;14;Driftinstruktionsdokument;Driftinstruktionsdokument;Driftinstruktionsdokument;NULL;1;NULL;Driftinstruktioner el-Rubrik-Dokument;0;SAMRUMUser;2011-06-30 16:19:48.123;SAMRUMUser;2011-06-30 16:19:48.123;0x000000000003DC79;0;NULL
886;14;Ljuskälla;Ljuskällor;Ljuskälla;Här finns de olika ljuskällorna som armaturerna är bestyckade med;1;1072;Rum-El-Armatur-Ljuskälla;0;SAMRUMUser;2011-06-30 16:33:00.007;SAMRUMUser;2015-07-08 21:43:44.570;0x0000000000054B42;0;NULL
887;14;Armatur typ (TypeID);Armatur typer (TypeID);Armatur typ (TypeID);Här beskrivs de olika armaturtyperna som finns i fastigheten;1;1072;Rum-El-Armatur-Typ (TypeID);0;SAMRUMUser;2011-06-30 16:36:45.073;SAMRUMUser;2015-07-08 21:44:52.890;0x0000000000054B4E;0;NULL
888;14;Strömförsörjningsaggr. ID;Strömförsörjningsaggr. ID;Strömförsörjningsaggr. ID;NULL;0;NULL;El-Strömförsörjningsaggr.ID;0;SAMRUMUser;2011-07-01 13:54:48.133;SAMRUMUser;2011-07-01 13:54:48.133;0x000000000003DD60;0;NULL
889;14;Nödljusarmatur ID;Nödljusarmaturer ID;Nödljusarmatur ID;De olika nödljusarmaturerna i fastigheten;0;1072;El-Nödljusarmatur ID;0;SAMRUMUser;2011-07-01 14:14:43.183;SAMRUMUser;2015-07-08 21:40:13.050;0x0000000000054B2D;0;NULL
890;14;Utrymningsskylt ID;Utrymningsskyltar ID;Utrymningsskylt ID;Här finns fastighetens utrymningsbelysningar registrerade;0;1072;El-Utrymningsskylt ID;0;SAMRUMUser;2011-07-01 14:18:06.620;SAMRUMUser;2015-07-08 21:41:42.953;0x0000000000054B36;0;NULL
891;14;Driftinstr. hiss, rubrik;Driftinstr. hiss, rubriker;Driftinstr. hissar, rubrik;NULL;1;NULL;Driftinstruktioner Hissar-Rubrik;0;SAMRUMUser;2011-07-01 16:38:14.950;SAMRUMUser;2011-07-01 17:34:47.240;0x000000000003DDC8;0;NULL
892;14;Driftinstr kylmask, rubrik;Driftinstr kylmask. rubriker;Driftinstruktion kylmask, rubrik;NULL;1;NULL;Driftinstruktioner kylmaskiner-Rubrik;0;SAMRUMUser;2011-07-01 20:15:17.957;SAMRUMUser;2011-07-01 20:15:17.957;0x000000000003DDD7;0;NULL
893;14;Elmätarbeteckning;Elmätarbeteckningar;Elmätarbeteckning ID;Fastighetens olika elmätarbeteckningar;0;14;El-Elmätarbet.ID;0;SAMRUMUser;2011-07-02 13:31:57.083;SAMRUMUser;2015-07-08 21:55:50.730;0x0000000000054B7D;0;NULL
894;14;Vattenmätare beteckning;Vattenmätare beteckning;Vattenmätare beteckning;NULL;0;14;Rör-VattenmätareID;0;SAMRUMUser;2011-07-02 14:59:57.557;SAMRUMUser;2013-10-10 14:16:39.520;0x0000000000049B01;0;NULL
895;14;Energimätare rör ID;Energimätare rör ID;Energimätare rör ID;NULL;0;14;Rör-Energimätare ID;0;SAMRUMUser;2011-07-04 08:08:23.200;SAMRUMUser;2023-03-03 17:26:07.223;0x00000000000838F1;0;NULL
896;14;Fläktmotor ID;Fläktmotorer ID;Fläktmotor ID;NULL;0;NULL;Vent-Luftbehaggr-FläktmotorID;0;SAMRUMUser;2011-07-04 10:27:37.203;SAMRUMUser;2022-07-09 13:48:47.820;0x000000000007C626;0;NULL
897;14;Projekterad fläktrem;Projekterade fläktremmar;Projekterad fläktrem;NULL;1;NULL;Vent-Luftbehaggr-Projekterade fläktremmar;0;SAMRUMUser;2011-07-04 15:24:41.697;SAMRUMUser;2011-07-04 15:31:31.607;0x000000000003DF72;0;NULL
898;14;Levererad fläktrem;Levererade fläktremmar;Levererad fläktrem;NULL;1;NULL;Vent-Luftbehaggr-Levererade fläktremmar;0;SAMRUMUser;2011-07-04 15:33:43.623;SAMRUMUser;2011-07-04 15:33:43.623;0x000000000003DF77;0;NULL
899;14;Krav Filterklass;Krav filterklasser;Filterklass;NULL;1;NULL;Vent-Luftbehaggr-Krav Filterklass;0;SAMRUMUser;2011-07-05 10:55:12.457;SAMRUMUser;2011-07-05 10:55:12.457;0x000000000003E016;0;NULL
900;14;Levererat luftfilter;Levererat luftfilter;Levererat luftfilter;NULL;1;NULL;Vent-Luftbehaggr-LevereratLuftfilter;0;SAMRUMUser;2011-07-05 11:01:37.007;SAMRUMUser;2011-07-05 11:01:37.007;0x000000000003E021;0;NULL
901;14;BatteriID;BatteriID;BatteriID;NULL;0;NULL;Vent-Luftbehaggr-BatteriID;0;SAMRUMUser;2011-07-05 15:46:25.170;SAMRUMUser;2011-07-05 15:50:34.603;0x000000000003E078;0;NULL
902;14;Batterityp;Batterityper;Batterityp;NULL;1;NULL;Vent-Luftbehaggr-BatteriID-Typ av batteri;0;SAMRUMUser;2011-07-05 15:52:23.037;SAMRUMUser;2011-07-05 15:52:23.037;0x000000000003E07C;0;NULL
