OTM_ID;OTM_OT_ID_ObjectType;OTM_PMO_ID_Module;OTM_AllowEdit;OTM_ShowObjectTypeAsRoot;OTM_AllowInsert;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OTM_IsMainObjectType
3367;742;158;0;1;0;SAMRUMUser;2010-07-19 15:48:50.937;SAMRUMUser;2010-07-19 15:48:50.937;0x00000000000357FD;0
3368;743;158;0;1;0;SAMRUMUser;2010-07-19 15:50:01.533;SAMRUMUser;2010-07-19 15:50:01.533;0x0000000000035801;0
3497;561;165;1;0;1;SAMRUMUser;2010-07-23 14:13:50.280;SAMRUMUser;2010-07-23 14:13:50.280;0x0000000000035D41;0
3498;561;113;1;0;1;SAMRUMUser;2010-07-23 14:13:50.280;SAMRUMUser;2010-07-23 14:13:50.280;0x0000000000035D42;0
3499;561;166;1;0;1;SAMRUMUser;2010-07-23 14:13:50.283;SAMRUMUser;2010-07-23 14:13:50.283;0x0000000000035D43;0
3522;486;64;1;0;1;SAMRUMUser;2010-07-29 08:18:00.937;SAMRUMUser;2010-07-29 08:18:00.937;0x00000000000360E4;0
3523;486;164;1;0;1;SAMRUMUser;2010-07-29 08:18:00.940;SAMRUMUser;2010-07-29 08:18:00.940;0x00000000000360E5;0
3524;486;156;1;0;1;SAMRUMUser;2010-07-29 08:18:00.940;SAMRUMUser;2010-07-29 08:18:00.940;0x00000000000360E6;0
3525;486;165;1;0;1;SAMRUMUser;2010-07-29 08:18:00.940;SAMRUMUser;2010-07-29 08:18:00.940;0x00000000000360E7;0
3526;486;166;1;0;1;SAMRUMUser;2010-07-29 08:18:00.940;SAMRUMUser;2010-07-29 08:18:00.940;0x00000000000360E8;0
3527;486;113;1;0;1;SAMRUMUser;2010-07-29 08:18:00.943;SAMRUMUser;2010-07-29 08:18:00.943;0x00000000000360E9;0
3532;169;32;1;0;1;SAMRUMUser;2010-07-29 08:45:06.290;SAMRUMUser;2010-07-29 08:45:06.290;0x000000000003615B;0
3533;169;165;1;0;1;SAMRUMUser;2010-07-29 08:45:06.290;SAMRUMUser;2010-07-29 08:45:06.290;0x000000000003615C;0
3534;169;166;1;0;1;SAMRUMUser;2010-07-29 08:45:06.293;SAMRUMUser;2010-07-29 08:45:06.293;0x000000000003615D;0
3535;169;113;1;0;1;SAMRUMUser;2010-07-29 08:45:06.293;SAMRUMUser;2010-07-29 08:45:06.293;0x000000000003615E;0
3569;636;165;1;0;1;SAMRUMUser;2010-07-29 09:33:33.757;SAMRUMUser;2010-07-29 09:33:33.757;0x00000000000361B2;0
3570;636;166;1;0;1;SAMRUMUser;2010-07-29 09:33:33.757;SAMRUMUser;2010-07-29 09:33:33.757;0x00000000000361B3;0
3571;636;113;1;0;1;SAMRUMUser;2010-07-29 09:33:33.757;SAMRUMUser;2010-07-29 09:33:33.757;0x00000000000361B4;0
3584;678;64;1;0;1;SAMRUMUser;2010-07-29 09:59:33.447;SAMRUMUser;2010-07-29 09:59:33.447;0x0000000000036210;0
3585;678;164;1;0;1;SAMRUMUser;2010-07-29 09:59:33.450;SAMRUMUser;2010-07-29 09:59:33.450;0x0000000000036211;0
3586;678;156;1;0;1;SAMRUMUser;2010-07-29 09:59:33.450;SAMRUMUser;2010-07-29 09:59:33.450;0x0000000000036212;0
3587;678;165;1;0;1;SAMRUMUser;2010-07-29 09:59:33.450;SAMRUMUser;2010-07-29 09:59:33.450;0x0000000000036213;0
3588;678;166;1;0;1;SAMRUMUser;2010-07-29 09:59:33.453;SAMRUMUser;2010-07-29 09:59:33.453;0x0000000000036214;0
3589;678;113;1;0;1;SAMRUMUser;2010-07-29 09:59:33.453;SAMRUMUser;2010-07-29 09:59:33.453;0x0000000000036215;0
3590;745;63;1;0;1;SAMRUMUser;2010-07-29 12:37:17.013;SAMRUMUser;2010-07-29 12:37:17.013;0x0000000000036224;0
3598;746;63;1;0;1;SAMRUMUser;2010-07-30 10:39:25.380;SAMRUMUser;2010-07-30 10:39:25.380;0x00000000000364D3;0
3600;656;63;1;1;1;SAMRUMUser;2010-07-30 10:51:44.013;SAMRUMUser;2010-07-30 10:51:44.013;0x00000000000364FE;0
3691;258;64;1;0;1;SAMRUMUser;2010-07-30 15:18:19.137;SAMRUMUser;2010-07-30 15:18:19.137;0x00000000000365F4;0
3692;258;164;1;0;1;SAMRUMUser;2010-07-30 15:18:19.137;SAMRUMUser;2010-07-30 15:18:19.137;0x00000000000365F5;0
3693;258;156;1;0;1;SAMRUMUser;2010-07-30 15:18:19.137;SAMRUMUser;2010-07-30 15:18:19.137;0x00000000000365F6;0
3695;744;158;1;1;1;SAMRUMUser;2010-07-30 16:05:47.303;SAMRUMUser;2010-07-30 16:05:47.303;0x000000000003664A;0
3715;456;103;1;1;1;SAMRUMUser;2010-08-03 09:48:54.350;SAMRUMUser;2010-08-03 09:48:54.350;0x00000000000366C4;0
3716;456;104;0;1;0;SAMRUMUser;2010-08-03 09:48:54.350;SAMRUMUser;2010-08-03 09:48:54.350;0x00000000000366C5;0
3726;661;145;1;1;1;SAMRUMUser;2010-08-03 12:13:59.063;SAMRUMUser;2010-08-03 12:13:59.063;0x0000000000036729;0
3727;749;145;1;1;1;SAMRUMUser;2010-08-03 12:14:40.653;SAMRUMUser;2010-08-03 12:14:40.653;0x000000000003672C;0
3728;747;103;1;1;1;SAMRUMUser;2010-08-03 17:35:29.473;SAMRUMUser;2010-08-03 17:35:29.473;0x0000000000036750;0
3729;747;104;0;1;0;SAMRUMUser;2010-08-03 17:35:29.473;SAMRUMUser;2010-08-03 17:35:29.473;0x0000000000036751;0
3730;747;145;0;1;0;SAMRUMUser;2010-08-03 17:35:29.477;SAMRUMUser;2010-08-03 17:35:29.477;0x0000000000036752;0
3731;748;145;1;0;1;SAMRUMUser;2010-08-03 17:43:19.727;SAMRUMUser;2010-08-03 17:43:19.727;0x000000000003675A;0
3732;460;103;1;0;1;SAMRUMUser;2010-08-04 08:31:47.537;SAMRUMUser;2010-08-04 08:31:47.537;0x000000000003675B;0
3734;463;103;1;0;1;SAMRUMUser;2010-08-04 08:35:05.920;SAMRUMUser;2010-08-04 08:35:05.920;0x000000000003675D;0
3735;462;103;1;0;1;SAMRUMUser;2010-08-04 08:36:10.563;SAMRUMUser;2010-08-04 08:36:10.563;0x000000000003675E;0
3771;434;64;1;0;1;SAMRUMUser;2010-08-05 14:07:52.063;SAMRUMUser;2010-08-05 14:07:52.063;0x0000000000036A07;0
3772;434;164;1;0;1;SAMRUMUser;2010-08-05 14:07:52.067;SAMRUMUser;2010-08-05 14:07:52.067;0x0000000000036A08;0
3773;434;156;1;0;1;SAMRUMUser;2010-08-05 14:07:52.067;SAMRUMUser;2010-08-05 14:07:52.067;0x0000000000036A09;0
3774;434;165;1;0;1;SAMRUMUser;2010-08-05 14:07:52.070;SAMRUMUser;2010-08-05 14:07:52.070;0x0000000000036A0A;0
3775;434;166;1;0;1;SAMRUMUser;2010-08-05 14:07:52.070;SAMRUMUser;2010-08-05 14:07:52.070;0x0000000000036A0B;0
3776;434;113;1;0;1;SAMRUMUser;2010-08-05 14:07:52.070;SAMRUMUser;2010-08-05 14:07:52.070;0x0000000000036A0C;0
3783;710;64;1;0;1;SAMRUMUser;2010-08-05 14:53:06.717;SAMRUMUser;2010-08-05 14:53:06.717;0x0000000000036A2F;0
3784;710;164;1;0;1;SAMRUMUser;2010-08-05 14:53:06.717;SAMRUMUser;2010-08-05 14:53:06.717;0x0000000000036A30;0
3785;710;156;1;0;1;SAMRUMUser;2010-08-05 14:53:06.717;SAMRUMUser;2010-08-05 14:53:06.717;0x0000000000036A31;0
3786;710;165;1;0;1;SAMRUMUser;2010-08-05 14:53:06.720;SAMRUMUser;2010-08-05 14:53:06.720;0x0000000000036A32;0
3787;710;166;1;0;1;SAMRUMUser;2010-08-05 14:53:06.720;SAMRUMUser;2010-08-05 14:53:06.720;0x0000000000036A33;0
3788;710;113;1;0;1;SAMRUMUser;2010-08-05 14:53:06.720;SAMRUMUser;2010-08-05 14:53:06.720;0x0000000000036A34;0
3789;711;64;1;0;1;SAMRUMUser;2010-08-05 15:03:06.353;SAMRUMUser;2010-08-05 15:03:06.353;0x0000000000036A5E;0
3790;711;164;1;0;1;SAMRUMUser;2010-08-05 15:03:06.357;SAMRUMUser;2010-08-05 15:03:06.357;0x0000000000036A5F;0
3791;711;156;1;0;1;SAMRUMUser;2010-08-05 15:03:06.357;SAMRUMUser;2010-08-05 15:03:06.357;0x0000000000036A60;0
3792;711;165;1;0;1;SAMRUMUser;2010-08-05 15:03:06.360;SAMRUMUser;2010-08-05 15:03:06.360;0x0000000000036A61;0
3793;711;166;1;0;1;SAMRUMUser;2010-08-05 15:03:06.360;SAMRUMUser;2010-08-05 15:03:06.360;0x0000000000036A62;0
3794;711;113;1;0;1;SAMRUMUser;2010-08-05 15:03:06.360;SAMRUMUser;2010-08-05 15:03:06.360;0x0000000000036A63;0
3836;752;88;1;0;1;SAMRUMUser;2010-08-06 07:54:02.597;SAMRUMUser;2010-08-06 07:54:02.597;0x0000000000036B04;0
3839;753;142;1;1;1;SAMRUMUser;2010-08-06 09:57:08.670;SAMRUMUser;2010-08-06 09:57:08.670;0x0000000000036BF0;0
3840;754;167;1;1;1;SAMRUMUser;2010-08-06 10:22:16.480;SAMRUMUser;2010-08-06 10:22:16.480;0x0000000000036C04;0
3871;755;158;0;1;0;SAMRUMUser;2010-08-15 08:08:09.467;SAMRUMUser;2010-08-15 08:08:09.467;0x0000000000036C68;0
3872;756;158;0;1;0;SAMRUMUser;2010-08-15 08:09:35.310;SAMRUMUser;2010-08-15 08:09:35.310;0x0000000000036C6A;0
3873;757;158;0;1;0;SAMRUMUser;2010-08-15 08:27:29.990;SAMRUMUser;2010-08-15 08:27:29.990;0x0000000000036C7E;0
3874;758;158;0;1;0;SAMRUMUser;2010-08-15 08:29:27.317;SAMRUMUser;2010-08-15 08:29:27.317;0x0000000000036C80;0
3881;759;145;1;0;1;SAMRUMUser;2010-08-15 17:30:06.087;SAMRUMUser;2010-08-15 17:30:06.087;0x0000000000036E8C;0
3884;761;145;1;1;1;SAMRUMUser;2010-08-15 18:27:53.437;SAMRUMUser;2010-08-15 18:27:53.437;0x0000000000036EBE;0
3885;760;145;1;1;1;SAMRUMUser;2010-08-15 18:44:41.320;SAMRUMUser;2010-08-15 18:44:41.320;0x0000000000036EC8;0
3886;762;99;1;0;1;SAMRUMUser;2010-08-23 16:40:53.200;SAMRUMUser;2010-08-23 16:40:53.200;0x0000000000037024;0
3901;775;99;1;0;1;SAMRUMUser;2010-09-06 13:37:39.033;SAMRUMUser;2010-09-06 13:37:39.033;0x000000000003713B;0
3902;455;99;1;0;1;SAMRUMUser;2010-09-06 15:38:39.670;SAMRUMUser;2010-09-06 15:38:39.670;0x000000000003719E;0
3904;776;99;1;0;1;SAMRUMUser;2010-09-06 15:44:58.823;SAMRUMUser;2010-09-06 15:44:58.823;0x00000000000371A9;0
3912;777;104;1;0;1;SAMRUMUser;2010-09-06 17:06:59.537;SAMRUMUser;2010-09-06 17:06:59.537;0x00000000000371F7;0
3915;750;103;1;0;1;SAMRUMUser;2010-09-07 09:36:28.990;SAMRUMUser;2010-09-07 09:36:28.990;0x0000000000037221;0
3916;780;99;1;0;1;SAMRUMUser;2010-09-08 13:39:48.277;SAMRUMUser;2010-09-08 13:39:48.277;0x0000000000037232;0
3935;782;99;1;0;1;SAMRUMUser;2010-09-09 15:22:07.270;SAMRUMUser;2010-09-09 15:22:07.270;0x000000000003728B;0
3936;781;99;1;1;1;SAMRUMUser;2010-09-09 15:37:21.853;SAMRUMUser;2010-09-09 15:37:21.853;0x0000000000037296;0
3937;783;71;1;0;1;SAMRUMUser;2010-09-15 06:34:09.717;SAMRUMUser;2010-09-15 06:34:09.717;0x0000000000037E94;0
3955;790;99;1;0;1;SAMRUMUser;2010-10-04 13:15:20.073;SAMRUMUser;2010-10-04 13:15:20.073;0x0000000000037FF5;0
3957;791;99;1;0;1;SAMRUMUser;2010-10-06 21:10:56.100;SAMRUMUser;2010-10-06 21:10:56.100;0x0000000000037FF8;0
3958;792;99;1;0;1;SAMRUMUser;2010-10-06 21:13:50.563;SAMRUMUser;2010-10-06 21:13:50.563;0x0000000000037FFE;0
3984;796;79;1;0;1;SAMRUMUser;2010-10-20 21:05:17.763;SAMRUMUser;2010-10-20 21:05:17.763;0x0000000000038E78;0
4003;799;95;1;1;1;SAMRUMUser;2010-11-14 16:24:56.680;SAMRUMUser;2010-11-14 16:24:56.680;0x0000000000038F21;0
4004;799;86;0;1;0;SAMRUMUser;2010-11-14 16:24:56.680;SAMRUMUser;2010-11-14 16:24:56.680;0x0000000000038F22;0
4007;801;97;1;0;1;SAMRUMUser;2010-11-14 16:58:27.713;SAMRUMUser;2010-11-14 16:58:27.713;0x0000000000038F38;0
4008;801;86;0;1;0;SAMRUMUser;2010-11-14 16:58:27.713;SAMRUMUser;2010-11-14 16:58:27.713;0x0000000000038F39;0
4015;649;73;1;0;1;SAMRUMUser;2010-11-15 19:50:53.157;SAMRUMUser;2010-11-15 19:50:53.157;0x0000000000038F83;0
4016;649;87;0;1;0;SAMRUMUser;2010-11-15 19:50:53.157;SAMRUMUser;2010-11-15 19:50:53.157;0x0000000000038F84;0
4041;461;103;1;0;1;SAMRUMUser;2010-12-03 15:40:01.733;SAMRUMUser;2010-12-03 15:40:01.733;0x0000000000038FD8;0
4048;804;104;1;0;1;SAMRUMUser;2010-12-03 17:16:29.730;SAMRUMUser;2010-12-03 17:16:29.730;0x0000000000038FFF;0
4049;805;103;1;0;1;SAMRUMUser;2010-12-03 17:18:18.107;SAMRUMUser;2010-12-03 17:18:18.107;0x0000000000039003;0
4053;806;103;1;0;1;SAMRUMUser;2010-12-04 09:41:11.970;SAMRUMUser;2010-12-04 09:41:11.970;0x0000000000039032;0
4054;803;103;1;0;1;SAMRUMUser;2010-12-04 10:03:46.163;SAMRUMUser;2010-12-04 10:03:46.163;0x000000000003903D;0
4057;808;124;1;1;1;SAMRUMUser;2010-12-08 13:50:45.107;SAMRUMUser;2010-12-08 13:50:45.107;0x0000000000039087;0
4058;605;124;1;1;1;SAMRUMUser;2010-12-08 13:51:20.190;SAMRUMUser;2010-12-08 13:51:20.190;0x000000000003908A;0
4059;605;125;0;1;0;SAMRUMUser;2010-12-08 13:51:20.193;SAMRUMUser;2010-12-08 13:51:20.193;0x000000000003908B;0
4062;807;124;1;0;1;SAMRUMUser;2010-12-08 13:53:00.950;SAMRUMUser;2010-12-08 13:53:00.950;0x0000000000039092;0
4143;802;73;1;0;1;SAMRUMUser;2011-02-17 10:33:48.067;SAMRUMUser;2011-02-17 10:33:48.067;0x0000000000039F4F;0
4144;802;32;1;0;1;SAMRUMUser;2011-02-17 10:33:48.070;SAMRUMUser;2011-02-17 10:33:48.070;0x0000000000039F50;0
4145;802;87;1;0;1;SAMRUMUser;2011-02-17 10:33:48.070;SAMRUMUser;2011-02-17 10:33:48.070;0x0000000000039F51;0
4172;815;64;1;0;1;SAMRUMUser;2011-02-21 10:33:50.770;SAMRUMUser;2011-02-21 10:33:50.770;0x000000000003A01F;0
4173;815;164;1;0;1;SAMRUMUser;2011-02-21 10:33:50.770;SAMRUMUser;2011-02-21 10:33:50.770;0x000000000003A020;0
4174;815;108;1;0;1;SAMRUMUser;2011-02-21 10:33:50.770;SAMRUMUser;2011-02-21 10:33:50.770;0x000000000003A021;0
4175;815;156;1;0;1;SAMRUMUser;2011-02-21 10:33:50.770;SAMRUMUser;2011-02-21 10:33:50.770;0x000000000003A022;0
4176;816;64;1;0;1;SAMRUMUser;2011-02-21 10:40:46.420;SAMRUMUser;2011-02-21 10:40:46.420;0x000000000003A038;0
4177;816;164;1;0;1;SAMRUMUser;2011-02-21 10:40:46.420;SAMRUMUser;2011-02-21 10:40:46.420;0x000000000003A039;0
4178;816;156;1;0;1;SAMRUMUser;2011-02-21 10:40:46.420;SAMRUMUser;2011-02-21 10:40:46.420;0x000000000003A03A;0
4188;441;90;1;1;1;SAMRUMUser;2011-02-21 19:34:32.153;SAMRUMUser;2011-02-21 19:34:32.153;0x000000000003A05E;0
4219;819;102;1;0;1;SAMRUMUser;2011-02-24 11:03:58.643;SAMRUMUser;2011-02-24 11:03:58.643;0x000000000003A0EF;0
4266;824;107;1;0;1;SAMRUMUser;2011-03-11 07:38:15.427;SAMRUMUser;2011-03-11 07:38:15.427;0x000000000003A484;0
4267;825;107;1;0;1;SAMRUMUser;2011-03-11 07:44:54.527;SAMRUMUser;2011-03-11 07:44:54.527;0x000000000003A492;0
4268;827;107;1;0;1;SAMRUMUser;2011-03-11 07:48:41.810;SAMRUMUser;2011-03-11 07:48:41.810;0x000000000003A499;0
4301;833;107;1;1;1;SAMRUMUser;2011-03-22 14:23:52.180;SAMRUMUser;2011-03-22 14:23:52.180;0x000000000003A605;0
4302;832;107;1;1;1;SAMRUMUser;2011-03-22 14:27:07.360;SAMRUMUser;2011-03-22 14:27:07.360;0x000000000003A60B;0
4319;465;107;1;0;1;SAMRUMUser;2011-03-30 19:01:38.027;SAMRUMUser;2011-03-30 19:01:38.027;0x000000000003AF46;0
4332;721;169;1;0;1;SAMRUMUser;2011-03-31 19:56:00.050;SAMRUMUser;2011-03-31 19:56:00.050;0x000000000003AFBF;0
4333;721;71;1;0;1;SAMRUMUser;2011-03-31 19:56:00.050;SAMRUMUser;2011-03-31 19:56:00.050;0x000000000003AFC0;0
4334;721;102;0;0;1;SAMRUMUser;2011-03-31 19:56:00.053;SAMRUMUser;2011-03-31 19:56:00.053;0x000000000003AFC1;0
4335;835;63;1;0;1;SAMRUMUser;2011-04-02 13:39:24.797;SAMRUMUser;2011-04-02 13:39:24.797;0x000000000003AFCD;0
4386;603;74;0;0;1;SAMRUMUser;2011-05-04 14:37:38.027;SAMRUMUser;2011-05-04 14:37:38.027;0x000000000003D158;0
4387;603;174;1;1;0;SAMRUMUser;2011-05-04 14:37:38.027;SAMRUMUser;2011-05-04 14:37:38.027;0x000000000003D159;0
4388;391;174;1;0;1;SAMRUMUser;2011-05-04 14:48:41.797;SAMRUMUser;2011-05-04 14:48:41.797;0x000000000003D160;0
4389;602;174;1;1;0;SAMRUMUser;2011-05-04 15:01:31.830;SAMRUMUser;2011-05-04 15:01:31.830;0x000000000003D168;0
4390;396;174;1;0;1;SAMRUMUser;2011-05-04 15:30:37.840;SAMRUMUser;2011-05-04 15:30:37.840;0x000000000003D16C;0
4444;855;64;1;0;1;SAMRUMUser;2011-05-19 16:06:18.560;SAMRUMUser;2011-05-19 16:06:18.560;0x000000000003D4B0;0
4445;855;164;1;0;1;SAMRUMUser;2011-05-19 16:06:18.563;SAMRUMUser;2011-05-19 16:06:18.563;0x000000000003D4B1;0
4446;855;173;1;0;1;SAMRUMUser;2011-05-19 16:06:18.563;SAMRUMUser;2011-05-19 16:06:18.563;0x000000000003D4B2;0
4447;855;156;1;0;1;SAMRUMUser;2011-05-19 16:06:18.563;SAMRUMUser;2011-05-19 16:06:18.563;0x000000000003D4B3;0
4457;858;63;1;0;1;SAMRUMUser;2011-05-30 17:11:55.883;SAMRUMUser;2011-05-30 17:11:55.883;0x000000000003D5E1;0
4458;859;121;1;0;1;SAMRUMUser;2011-05-31 18:29:35.777;SAMRUMUser;2011-05-31 18:29:35.777;0x000000000003D5EE;0
4459;859;151;1;0;1;SAMRUMUser;2011-05-31 18:29:35.777;SAMRUMUser;2011-05-31 18:29:35.777;0x000000000003D5EF;0
4460;859;153;1;0;1;SAMRUMUser;2011-05-31 18:29:35.777;SAMRUMUser;2011-05-31 18:29:35.777;0x000000000003D5F0;0
4471;860;176;0;1;0;SAMRUMUser;2011-06-01 15:08:04.413;SAMRUMUser;2011-06-01 15:08:04.413;0x000000000003D64D;0
4472;860;175;1;1;1;SAMRUMUser;2011-06-01 15:08:04.413;SAMRUMUser;2011-06-01 15:08:04.413;0x000000000003D64E;0
4481;865;177;1;1;1;SAMRUMUser;2011-06-02 16:19:32.533;SAMRUMUser;2011-06-02 16:19:32.533;0x000000000003D6D4;0
4483;867;177;1;0;1;SAMRUMUser;2011-06-02 16:45:56.230;SAMRUMUser;2011-06-02 16:45:56.230;0x000000000003D6E0;0
4484;866;177;1;1;1;SAMRUMUser;2011-06-02 16:52:39.000;SAMRUMUser;2011-06-02 16:52:39.000;0x000000000003D6E3;0
4487;870;135;1;0;1;SAMRUMUser;2011-06-07 18:04:17.943;SAMRUMUser;2011-06-07 18:04:17.943;0x000000000003D8A5;0
4489;871;121;1;0;1;SAMRUMUser;2011-06-08 09:43:59.123;SAMRUMUser;2011-06-08 09:43:59.123;0x000000000003D8E8;0
4501;872;121;1;0;1;SAMRUMUser;2011-06-16 12:54:33.120;SAMRUMUser;2011-06-16 12:54:33.120;0x000000000003DA86;0
4502;873;121;1;0;1;SAMRUMUser;2011-06-16 13:02:12.030;SAMRUMUser;2011-06-16 13:02:12.030;0x000000000003DA88;0
4568;882;32;1;0;1;SAMRUMUser;2011-06-29 13:22:13.767;SAMRUMUser;2011-06-29 13:22:13.767;0x000000000003DC32;0
4569;882;165;1;0;1;SAMRUMUser;2011-06-29 13:22:13.767;SAMRUMUser;2011-06-29 13:22:13.767;0x000000000003DC33;0
4570;882;166;1;0;1;SAMRUMUser;2011-06-29 13:22:13.767;SAMRUMUser;2011-06-29 13:22:13.767;0x000000000003DC34;0
4571;882;113;1;0;1;SAMRUMUser;2011-06-29 13:22:13.770;SAMRUMUser;2011-06-29 13:22:13.770;0x000000000003DC35;0
4580;885;109;1;0;1;SAMRUMUser;2011-06-30 16:19:48.127;SAMRUMUser;2011-06-30 16:19:48.127;0x000000000003DC7A;0
4581;885;76;1;0;1;SAMRUMUser;2011-06-30 16:19:48.127;SAMRUMUser;2011-06-30 16:19:48.127;0x000000000003DC7B;0
4582;885;110;1;0;1;SAMRUMUser;2011-06-30 16:19:48.127;SAMRUMUser;2011-06-30 16:19:48.127;0x000000000003DC7C;0
4655;891;88;1;1;1;SAMRUMUser;2011-07-01 17:34:47.243;SAMRUMUser;2011-07-01 17:34:47.243;0x000000000003DDC9;0
4656;798;95;1;1;1;SAMRUMUser;2011-07-01 18:14:08.023;SAMRUMUser;2011-07-01 18:14:08.023;0x000000000003DDD1;0
4657;892;97;1;0;1;SAMRUMUser;2011-07-01 20:15:17.960;SAMRUMUser;2011-07-01 20:15:17.960;0x000000000003DDD8;0
4658;800;97;1;0;1;SAMRUMUser;2011-07-01 20:18:43.910;SAMRUMUser;2011-07-01 20:18:43.910;0x000000000003DDE0;0
4659;800;87;0;1;0;SAMRUMUser;2011-07-01 20:18:43.910;SAMRUMUser;2011-07-01 20:18:43.910;0x000000000003DDE1;0
4727;897;100;1;0;0;SAMRUMUser;2011-07-04 15:31:31.633;SAMRUMUser;2011-07-04 15:31:31.633;0x000000000003DF73;0
4728;897;174;1;0;1;SAMRUMUser;2011-07-04 15:31:31.637;SAMRUMUser;2011-07-04 15:31:31.637;0x000000000003DF74;0
4729;897;178;1;0;1;SAMRUMUser;2011-07-04 15:31:31.637;SAMRUMUser;2011-07-04 15:31:31.637;0x000000000003DF75;0
4730;897;179;1;0;1;SAMRUMUser;2011-07-04 15:31:31.640;SAMRUMUser;2011-07-04 15:31:31.640;0x000000000003DF76;0
4731;898;78;1;1;1;SAMRUMUser;2011-07-04 15:33:43.630;SAMRUMUser;2011-07-04 15:33:43.630;0x000000000003DF78;0
4732;898;100;1;1;1;SAMRUMUser;2011-07-04 15:33:43.630;SAMRUMUser;2011-07-04 15:33:43.630;0x000000000003DF79;0
4733;898;180;1;1;1;SAMRUMUser;2011-07-04 15:33:43.630;SAMRUMUser;2011-07-04 15:33:43.630;0x000000000003DF7A;0
4734;899;174;1;0;1;SAMRUMUser;2011-07-05 10:55:12.517;SAMRUMUser;2011-07-05 10:55:12.517;0x000000000003E017;0
4735;899;178;1;0;1;SAMRUMUser;2011-07-05 10:55:12.520;SAMRUMUser;2011-07-05 10:55:12.520;0x000000000003E018;0
4736;899;179;1;0;1;SAMRUMUser;2011-07-05 10:55:12.520;SAMRUMUser;2011-07-05 10:55:12.520;0x000000000003E019;0
4747;902;174;1;1;1;SAMRUMUser;2011-07-05 16:11:05.430;SAMRUMUser;2011-07-05 16:11:05.430;0x000000000003E0A0;0
4748;902;178;1;1;1;SAMRUMUser;2011-07-05 16:11:05.433;SAMRUMUser;2011-07-05 16:11:05.433;0x000000000003E0A1;0
4749;902;179;1;1;1;SAMRUMUser;2011-07-05 16:11:05.433;SAMRUMUser;2011-07-05 16:11:05.433;0x000000000003E0A2;0
4754;901;101;0;1;0;SAMRUMUser;2011-07-05 17:14:39.200;SAMRUMUser;2011-07-05 17:14:39.200;0x000000000003E169;0
4755;901;75;0;1;0;SAMRUMUser;2011-07-05 17:14:39.200;SAMRUMUser;2011-07-05 17:14:39.200;0x000000000003E16A;0
4756;901;174;1;1;1;SAMRUMUser;2011-07-05 17:14:39.200;SAMRUMUser;2011-07-05 17:14:39.200;0x000000000003E16B;0
4757;901;178;1;1;1;SAMRUMUser;2011-07-05 17:14:39.203;SAMRUMUser;2011-07-05 17:14:39.203;0x000000000003E16C;0
4758;901;179;1;1;1;SAMRUMUser;2011-07-05 17:14:39.203;SAMRUMUser;2011-07-05 17:14:39.203;0x000000000003E16D;0
4780;905;84;0;1;0;SAMRUMUser;2011-07-05 21:06:53.717;SAMRUMUser;2011-07-05 21:06:53.717;0x000000000003E257;0
4781;905;101;0;1;0;SAMRUMUser;2011-07-05 21:06:53.717;SAMRUMUser;2011-07-05 21:06:53.717;0x000000000003E258;0
4782;905;75;1;1;1;SAMRUMUser;2011-07-05 21:06:53.717;SAMRUMUser;2011-07-05 21:06:53.717;0x000000000003E259;0
4794;908;77;0;1;0;SAMRUMUser;2011-07-06 07:22:30.110;SAMRUMUser;2011-07-06 07:22:30.110;0x000000000003E275;0
4795;908;101;0;1;0;SAMRUMUser;2011-07-06 07:22:30.110;SAMRUMUser;2011-07-06 07:22:30.110;0x000000000003E276;0
4796;908;75;1;1;1;SAMRUMUser;2011-07-06 07:22:30.110;SAMRUMUser;2011-07-06 07:22:30.110;0x000000000003E277;0
4803;910;78;0;1;0;SAMRUMUser;2011-07-06 12:36:19.563;SAMRUMUser;2011-07-06 12:36:19.563;0x000000000003E28E;0
4804;910;100;0;1;0;SAMRUMUser;2011-07-06 12:36:19.563;SAMRUMUser;2011-07-06 12:36:19.563;0x000000000003E28F;0
4805;910;174;1;1;1;SAMRUMUser;2011-07-06 12:36:19.563;SAMRUMUser;2011-07-06 12:36:19.563;0x000000000003E290;0
4806;910;180;0;1;0;SAMRUMUser;2011-07-06 12:36:19.567;SAMRUMUser;2011-07-06 12:36:19.567;0x000000000003E291;0
4807;910;178;1;1;1;SAMRUMUser;2011-07-06 12:36:19.567;SAMRUMUser;2011-07-06 12:36:19.567;0x000000000003E292;0
4808;910;179;1;1;1;SAMRUMUser;2011-07-06 12:36:19.567;SAMRUMUser;2011-07-06 12:36:19.567;0x000000000003E293;0
4812;909;99;0;1;0;SAMRUMUser;2011-07-06 12:54:08.510;SAMRUMUser;2011-07-06 12:54:08.510;0x000000000003E2AE;0
4813;909;84;0;1;0;SAMRUMUser;2011-07-06 12:54:08.510;SAMRUMUser;2011-07-06 12:54:08.510;0x000000000003E2AF;0
4814;909;78;0;1;0;SAMRUMUser;2011-07-06 12:54:08.510;SAMRUMUser;2011-07-06 12:54:08.510;0x000000000003E2B0;0
4815;909;100;0;1;0;SAMRUMUser;2011-07-06 12:54:08.510;SAMRUMUser;2011-07-06 12:54:08.510;0x000000000003E2B1;0
4816;909;174;1;1;1;SAMRUMUser;2011-07-06 12:54:08.513;SAMRUMUser;2011-07-06 12:54:08.513;0x000000000003E2B2;0
